sugar,52 grams,3627
calories,320 calories,3628
carbohydrate,28 grams,3628
cholesterol,135 milligrams,3628
fat,24 grams,3628
fiber,2 grams,3628
protein,5 grams,3628
saturatedFat,14 grams,3628
sodium,115 milligrams,3628
sugar,24 grams,3628
calories,220 calories,3629
carbohydrate,18 grams,3629
cholesterol,250 milligrams,3629
fat,16 grams,3629
protein,3 grams,3629
saturatedFat,9 grams,3629
sodium,20 milligrams,3629
sugar,17 grams,3629
calories,1180 calories,3630
carbohydrate,129 grams,3630
cholesterol,255 milligrams,3630
fat,67 grams,3630
fiber,3 grams,3630
protein,16 grams,3630
saturatedFat,24 grams,3630
sodium,610 milligrams,3630
sugar,64 grams,3630
calories,1530 calories,3631
carbohydrate,169 grams,3631
cholesterol,755 milligrams,3631
fat,84 grams,3631
fiber,12 grams,3631
protein,37 grams,3631
saturatedFat,34 grams,3631
sodium,400 milligrams,3631
sugar,154 grams,3631
,,3632
calories,940 calories,3633
carbohydrate,82 grams,3633
cholesterol,120 milligrams,3633
fat,65 grams,3633
fiber,7 grams,3633
protein,10 grams,3633
saturatedFat,30 grams,3633
sodium,670 milligrams,3633
sugar,30 grams,3633
calories,190 calories,3634
carbohydrate,28 grams,3634
cholesterol,65 milligrams,3634
fat,5 grams,3634
fiber,1 grams,3634
protein,6 grams,3634
saturatedFat,2.5 grams,3634
sodium,190 milligrams,3634
sugar,5 grams,3634
calories,540 calories,3635
carbohydrate,21 grams,3635
cholesterol,330 milligrams,3635
fat,50 grams,3635
protein,5 grams,3635
saturatedFat,30 grams,3635
sodium,60 milligrams,3635
sugar,17 grams,3635
calories,1160 calories,3636
carbohydrate,153 grams,3636
cholesterol,125 milligrams,3636
fat,54 grams,3636
fiber,19 grams,3636
protein,26 grams,3636
saturatedFat,32 grams,3636
sodium,2050 milligrams,3636
sugar,11 grams,3636
calories,90 calories,3637
fat,10 grams,3637
saturatedFat,1.5 grams,3637
sodium,200 milligrams,3637
calories,380 calories,3638
carbohydrate,63 grams,3638
cholesterol,100 milligrams,3638
fat,11 grams,3638
fiber,1 grams,3638
protein,7 grams,3638
saturatedFat,6 grams,3638
sodium,320 milligrams,3638
sugar,49 grams,3638
calories,380 calories,3639
carbohydrate,50 grams,3639
cholesterol,20 milligrams,3639
fat,18 grams,3639
fiber,2 grams,3639
protein,6 grams,3639
saturatedFat,6 grams,3639
sodium,85 milligrams,3639
sugar,46 grams,3639
,,3640
calories,180 calories,3641
carbohydrate,24 grams,3641
cholesterol,120 milligrams,3641
fat,8 grams,3641
protein,4 grams,3641
saturatedFat,4 grams,3641
sodium,110 milligrams,3641
sugar,19 grams,3641
calories,210 calories,3642
carbohydrate,28 grams,3642
cholesterol,115 milligrams,3642
fat,7 grams,3642
fiber,1 grams,3642
protein,8 grams,3642
saturatedFat,3 grams,3642
sodium,60 milligrams,3642
sugar,4 grams,3642
calories,220 calories,3643
carbohydrate,33 grams,3643
cholesterol,220 milligrams,3643
fat,7 grams,3643
protein,7 grams,3643
saturatedFat,3 grams,3643
sodium,75 milligrams,3643
sugar,30 grams,3643
calories,850 calories,3644
carbohydrate,22 grams,3644
cholesterol,320 milligrams,3644
fat,30 grams,3644
fiber,2 grams,3644
protein,99 grams,3644
saturatedFat,10 grams,3644
sodium,1290 milligrams,3644
sugar,11 grams,3644
calories,1170 calories,3645
carbohydrate,98 grams,3645
cholesterol,190 milligrams,3645
fat,67 grams,3645
fiber,10 grams,3645
protein,36 grams,3645
saturatedFat,41 grams,3645
sodium,2090 milligrams,3645
sugar,54 grams,3645
calories,360 calories,3646
carbohydrate,30 grams,3646
cholesterol,80 milligrams,3646
fat,24 grams,3646
fiber,1 grams,3646
protein,5 grams,3646
saturatedFat,15 grams,3646
sodium,270 milligrams,3646
sugar,6 grams,3646
,,3647
calories,220 calories,3648
carbohydrate,25 grams,3648
cholesterol,105 milligrams,3648
fat,11 grams,3648
fiber,1 grams,3648
protein,6 grams,3648
saturatedFat,8 grams,3648
sodium,150 milligrams,3648
sugar,23 grams,3648
calories,130 calories,3649
carbohydrate,17 grams,3649
cholesterol,40 milligrams,3649
fat,4 grams,3649
fiber,2 grams,3649
protein,6 grams,3649
saturatedFat,2 grams,3649
sodium,110 milligrams,3649
sugar,7 grams,3649
calories,690 calories,3650
carbohydrate,103 grams,3650
cholesterol,40 milligrams,3650
fat,17 grams,3650
fiber,9 grams,3650
protein,28 grams,3650
saturatedFat,9 grams,3650
sodium,1440 milligrams,3650
sugar,19 grams,3650
calories,390 calories,3651
carbohydrate,24 grams,3651
cholesterol,270 milligrams,3651
fat,28 grams,3651
fiber,1 grams,3651
protein,10 grams,3651
saturatedFat,16 grams,3651
sodium,220 milligrams,3651
sugar,1 grams,3651
calories,260 calories,3652
carbohydrate,1 grams,3652
cholesterol,50 milligrams,3652
fat,28 grams,3652
protein,1 grams,3652
saturatedFat,4 grams,3652
sodium,300 milligrams,3652
calories,620 calories,3653
carbohydrate,41 grams,3653
cholesterol,425 milligrams,3653
fat,50 grams,3653
protein,6 grams,3653
saturatedFat,29 grams,3653
sodium,200 milligrams,3653
sugar,36 grams,3653
calories,450 calories,3654
carbohydrate,30 grams,3654
cholesterol,65 milligrams,3654
fat,30 grams,3654
fiber,5 grams,3654
protein,14 grams,3654
saturatedFat,15 grams,3654
sodium,1570 milligrams,3654
sugar,10 grams,3654
calories,330 calories,3655
carbohydrate,54 grams,3655
cholesterol,125 milligrams,3655
fat,11 grams,3655
fiber,1 grams,3655
protein,6 grams,3655
saturatedFat,6 grams,3655
sodium,80 milligrams,3655
sugar,44 grams,3655
calories,790 calories,3656
carbohydrate,79 grams,3656
cholesterol,310 milligrams,3656
fat,37 grams,3656
fiber,3 grams,3656
protein,36 grams,3656
saturatedFat,16 grams,3656
sodium,2490 milligrams,3656
sugar,5 grams,3656
calories,200 calories,3657
carbohydrate,22 grams,3657
cholesterol,60 milligrams,3657
fat,13 grams,3657
fiber,1 grams,3657
protein,2 grams,3657
saturatedFat,8 grams,3657
sodium,35 milligrams,3657
sugar,18 grams,3657
calories,230 calories,3658
carbohydrate,13 grams,3658
cholesterol,65 milligrams,3658
fat,15 grams,3658
protein,12 grams,3658
saturatedFat,7 grams,3658
sodium,670 milligrams,3658
calories,780 calories,3659
carbohydrate,58 grams,3659
cholesterol,460 milligrams,3659
fat,59 grams,3659
protein,6 grams,3659
saturatedFat,35 grams,3659
sodium,75 milligrams,3659
sugar,52 grams,3659
calories,430 calories,3660
carbohydrate,8 grams,3660
cholesterol,100 milligrams,3660
fat,32 grams,3660
fiber,1 grams,3660
protein,25 grams,3660
saturatedFat,13 grams,3660
sodium,830 milligrams,3660
calories,820 calories,3661
carbohydrate,102 grams,3661
cholesterol,270 milligrams,3661
fat,39 grams,3661
fiber,4 grams,3661
protein,18 grams,3661
saturatedFat,17 grams,3661
sodium,440 milligrams,3661
sugar,45 grams,3661
calories,170 calories,3662
carbohydrate,10 grams,3662
cholesterol,105 milligrams,3662
fat,12 grams,3662
fiber,1 grams,3662
protein,5 grams,3662
saturatedFat,7 grams,3662
sodium,240 milligrams,3662
calories,110 calories,3663
carbohydrate,7 grams,3663
cholesterol,20 milligrams,3663
fat,9 grams,3663
fiber,3 grams,3663
protein,3 grams,3663
saturatedFat,4.5 grams,3663
sodium,125 milligrams,3663
sugar,3 grams,3663
calories,530 calories,3664
carbohydrate,24 grams,3664
cholesterol,370 milligrams,3664
fat,47 grams,3664
protein,5 grams,3664
saturatedFat,28 grams,3664
sodium,50 milligrams,3664
sugar,20 grams,3664
calories,430 calories,3665
carbohydrate,61 grams,3665
cholesterol,60 milligrams,3665
fat,21 grams,3665
fiber,4 grams,3665
protein,2 grams,3665
saturatedFat,13 grams,3665
sodium,280 milligrams,3665
sugar,40 grams,3665
calories,180 calories,3666
carbohydrate,9 grams,3666
cholesterol,170 milligrams,3666
fat,14 grams,3666
fiber,1 grams,3666
protein,7 grams,3666
saturatedFat,4.5 grams,3666
sodium,350 milligrams,3666
sugar,1 grams,3666
calories,120 calories,3667
carbohydrate,14 grams,3667
cholesterol,130 milligrams,3667
fat,4 grams,3667
protein,7 grams,3667
saturatedFat,1.5 grams,3667
sodium,65 milligrams,3667
sugar,2 grams,3667
calories,220 calories,3668
carbohydrate,41 grams,3668
cholesterol,110 milligrams,3668
fat,3.5 grams,3668
fiber,3 grams,3668
protein,6 grams,3668
saturatedFat,1.5 grams,3668
sodium,70 milligrams,3668
sugar,29 grams,3668
calories,310 calories,3669
carbohydrate,57 grams,3669
cholesterol,165 milligrams,3669
fat,6 grams,3669
fiber,2 grams,3669
protein,9 grams,3669
saturatedFat,2.5 grams,3669
sodium,80 milligrams,3669
sugar,42 grams,3669
calories,270 calories,3670
carbohydrate,29 grams,3670
cholesterol,10 milligrams,3670
fat,11 grams,3670
fiber,12 grams,3670
protein,16 grams,3670
saturatedFat,2.5 grams,3670
sodium,610 milligrams,3670
sugar,5 grams,3670
calories,510 calories,3671
carbohydrate,36 grams,3671
cholesterol,75 milligrams,3671
fat,34 grams,3671
fiber,3 grams,3671
protein,14 grams,3671
saturatedFat,18 grams,3671
sodium,510 milligrams,3671
sugar,7 grams,3671
calories,90 calories,3672
carbohydrate,7 grams,3672
fat,6 grams,3672
fiber,1 grams,3672
protein,3 grams,3672
saturatedFat,1 grams,3672
sodium,160 milligrams,3672
sugar,1 grams,3672
calories,310 calories,3673
carbohydrate,16 grams,3673
fat,27 grams,3673
fiber,4 grams,3673
protein,3 grams,3673
saturatedFat,4 grams,3673
sodium,910 milligrams,3673
sugar,10 grams,3673
calories,280 calories,3674
carbohydrate,2 grams,3674
cholesterol,655 milligrams,3674
fat,22 grams,3674
protein,20 grams,3674
saturatedFat,9 grams,3674
sodium,400 milligrams,3674
sugar,2 grams,3674
calories,430 calories,3675
carbohydrate,13 grams,3675
cholesterol,120 milligrams,3675
fat,26 grams,3675
fiber,2 grams,3675
protein,35 grams,3675
saturatedFat,12 grams,3675
sodium,900 milligrams,3675
sugar,3 grams,3675
calories,1240 calories,3676
carbohydrate,88 grams,3676
cholesterol,310 milligrams,3676
fat,53 grams,3676
fiber,5 grams,3676
protein,97 grams,3676
saturatedFat,20 grams,3676
sodium,950 milligrams,3676
sugar,8 grams,3676
calories,240 calories,3677
carbohydrate,4 grams,3677
cholesterol,70 milligrams,3677
fat,21 grams,3677
fiber,1 grams,3677
protein,1 grams,3677
saturatedFat,12 grams,3677
sodium,20 milligrams,3677
calories,540 calories,3678
carbohydrate,17 grams,3678
cholesterol,380 milligrams,3678
fat,51 grams,3678
protein,5 grams,3678
saturatedFat,31 grams,3678
sodium,55 milligrams,3678
sugar,13 grams,3678
calories,390 calories,3679
carbohydrate,24 grams,3679
cholesterol,350 milligrams,3679
fat,32 grams,3679
fiber,2 grams,3679
protein,6 grams,3679
saturatedFat,18 grams,3679
sodium,85 milligrams,3679
sugar,19 grams,3679
calories,530 calories,3680
carbohydrate,63 grams,3680
cholesterol,150 milligrams,3680
fat,28 grams,3680
fiber,5 grams,3680
protein,8 grams,3680
saturatedFat,16 grams,3680
sodium,190 milligrams,3680
sugar,46 grams,3680
calories,460 calories,3681
carbohydrate,17 grams,3681
cholesterol,85 milligrams,3681
fat,31 grams,3681
fiber,2 grams,3681
protein,22 grams,3681
saturatedFat,16 grams,3681
sodium,1070 milligrams,3681
sugar,4 grams,3681
calories,120 calories,3682
carbohydrate,13 grams,3682
cholesterol,55 milligrams,3682
fat,4.5 grams,3682
protein,5 grams,3682
saturatedFat,2.5 grams,3682
sodium,90 milligrams,3682
sugar,3 grams,3682
calories,70 calories,3683
carbohydrate,7 grams,3683
cholesterol,35 milligrams,3683
fat,4.5 grams,3683
protein,1 grams,3683
saturatedFat,2.5 grams,3683
sodium,115 milligrams,3683
sugar,4 grams,3683
calories,1060 calories,3684
carbohydrate,98 grams,3684
cholesterol,570 milligrams,3684
fat,68 grams,3684
fiber,3 grams,3684
protein,19 grams,3684
saturatedFat,40 grams,3684
sodium,390 milligrams,3684
sugar,63 grams,3684
calories,320 calories,3685
carbohydrate,40 grams,3685
cholesterol,170 milligrams,3685
fat,13 grams,3685
fiber,1 grams,3685
protein,11 grams,3685
saturatedFat,7 grams,3685
sodium,150 milligrams,3685
sugar,23 grams,3685
calories,340 calories,3686
carbohydrate,30 grams,3686
cholesterol,135 milligrams,3686
fat,23 grams,3686
fiber,1 grams,3686
protein,5 grams,3686
saturatedFat,14 grams,3686
sodium,100 milligrams,3686
sugar,19 grams,3686
calories,100 calories,3687
carbohydrate,11 grams,3687
cholesterol,15 milligrams,3687
fat,5 grams,3687
protein,2 grams,3687
saturatedFat,3 grams,3687
sodium,15 milligrams,3687
sugar,9 grams,3687
calories,270 calories,3688
carbohydrate,27 grams,3688
cholesterol,45 milligrams,3688
fat,16 grams,3688
fiber,3 grams,3688
protein,5 grams,3688
saturatedFat,10 grams,3688
sodium,280 milligrams,3688
sugar,4 grams,3688
calories,440 calories,3689
carbohydrate,32 grams,3689
cholesterol,365 milligrams,3689
fat,30 grams,3689
protein,5 grams,3689
saturatedFat,17 grams,3689
sodium,140 milligrams,3689
sugar,30 grams,3689
calories,260 calories,3690
carbohydrate,21 grams,3690
cholesterol,145 milligrams,3690
fat,17 grams,3690
fiber,1 grams,3690
protein,7 grams,3690
saturatedFat,9 grams,3690
sodium,280 milligrams,3690
calories,690 calories,3691
carbohydrate,91 grams,3691
cholesterol,25 milligrams,3691
fat,34 grams,3691
fiber,5 grams,3691
protein,16 grams,3691
saturatedFat,10 grams,3691
sodium,200 milligrams,3691
sugar,80 grams,3691
calories,800 calories,3692
carbohydrate,55 grams,3692
cholesterol,210 milligrams,3692
fat,60 grams,3692
fiber,2 grams,3692
protein,10 grams,3692
saturatedFat,37 grams,3692
sodium,490 milligrams,3692
sugar,6 grams,3692
calories,380 calories,3693
carbohydrate,69 grams,3693
cholesterol,25 milligrams,3693
fat,6 grams,3693
fiber,2 grams,3693
protein,12 grams,3693
sodium,450 milligrams,3693
sugar,2 grams,3693
,,3694
calories,450 calories,3695
carbohydrate,56 grams,3695
cholesterol,165 milligrams,3695
fat,24 grams,3695
fiber,4 grams,3695
protein,5 grams,3695
saturatedFat,14 grams,3695
sodium,50 milligrams,3695
sugar,44 grams,3695
calories,230 calories,3696
carbohydrate,7 grams,3696
cholesterol,25 milligrams,3696
fat,18 grams,3696
fiber,2 grams,3696
protein,11 grams,3696
saturatedFat,6 grams,3696
sodium,300 milligrams,3696
sugar,1 grams,3696
calories,670 calories,3697
carbohydrate,29 grams,3697
cholesterol,460 milligrams,3697
fat,62 grams,3697
fiber,2 grams,3697
protein,7 grams,3697
saturatedFat,37 grams,3697
sodium,65 milligrams,3697
sugar,21 grams,3697
calories,400 calories,3698
carbohydrate,57 grams,3698
cholesterol,130 milligrams,3698
fat,12 grams,3698
fiber,2 grams,3698
protein,15 grams,3698
saturatedFat,6 grams,3698
sodium,250 milligrams,3698
sugar,9 grams,3698
,,3699
calories,460 calories,3700
carbohydrate,34 grams,3700
cholesterol,35 milligrams,3700
fat,31 grams,3700
fiber,3 grams,3700
protein,13 grams,3700
saturatedFat,12 grams,3700
sodium,200 milligrams,3700
sugar,4 grams,3700
calories,410 calories,3701
carbohydrate,27 grams,3701
cholesterol,300 milligrams,3701
fat,29 grams,3701
fiber,1 grams,3701
protein,11 grams,3701
saturatedFat,16 grams,3701
sodium,160 milligrams,3701
sugar,4 grams,3701
calories,580 calories,3702
carbohydrate,33 grams,3702
cholesterol,410 milligrams,3702
fat,50 grams,3702
fiber,2 grams,3702
protein,6 grams,3702
saturatedFat,30 grams,3702
sodium,55 milligrams,3702
sugar,24 grams,3702
calories,330 calories,3703
carbohydrate,30 grams,3703
cholesterol,20 milligrams,3703
fat,21 grams,3703
fiber,2 grams,3703
protein,4 grams,3703
saturatedFat,9 grams,3703
sodium,115 milligrams,3703
sugar,10 grams,3703
calories,1510 calories,3704
carbohydrate,52 grams,3704
cholesterol,415 milligrams,3704
fat,130 grams,3704
fiber,3 grams,3704
protein,37 grams,3704
saturatedFat,73 grams,3704
sodium,1110 milligrams,3704
sugar,3 grams,3704
calories,340 calories,3705
carbohydrate,9 grams,3705
cholesterol,65 milligrams,3705
fat,25 grams,3705
protein,13 grams,3705
saturatedFat,14 grams,3705
sodium,850 milligrams,3705
sugar,1 grams,3705
calories,420 calories,3706
carbohydrate,6 grams,3706
cholesterol,200 milligrams,3706
fat,44 grams,3706
protein,3 grams,3706
saturatedFat,27 grams,3706
sodium,75 milligrams,3706
sugar,2 grams,3706
calories,830 calories,3707
carbohydrate,117 grams,3707
cholesterol,45 milligrams,3707
fat,41 grams,3707
fiber,7 grams,3707
protein,5 grams,3707
saturatedFat,17 grams,3707
sodium,350 milligrams,3707
sugar,78 grams,3707
calories,590 calories,3708
carbohydrate,97 grams,3708
cholesterol,60 milligrams,3708
fat,23 grams,3708
fiber,5 grams,3708
protein,3 grams,3708
saturatedFat,14 grams,3708
sodium,80 milligrams,3708
sugar,64 grams,3708
calories,250 calories,3709
carbohydrate,29 grams,3709
fat,14 grams,3709
fiber,10 grams,3709
protein,6 grams,3709
saturatedFat,2 grams,3709
sodium,600 milligrams,3709
sugar,14 grams,3709
calories,900 calories,3710
carbohydrate,90 grams,3710
cholesterol,150 milligrams,3710
fat,57 grams,3710
fiber,3 grams,3710
protein,9 grams,3710
saturatedFat,35 grams,3710
sodium,460 milligrams,3710
sugar,25 grams,3710
calories,230 calories,3711
carbohydrate,2 grams,3711
cholesterol,70 milligrams,3711
fat,21 grams,3711
protein,1 grams,3711
saturatedFat,12 grams,3711
sodium,20 milligrams,3711
calories,390 calories,3712
carbohydrate,37 grams,3712
cholesterol,75 milligrams,3712
fat,25 grams,3712
fiber,3 grams,3712
protein,4 grams,3712
saturatedFat,15 grams,3712
sodium,65 milligrams,3712
sugar,31 grams,3712
calories,150 calories,3713
carbohydrate,13 grams,3713
cholesterol,15 milligrams,3713
fat,9 grams,3713
fiber,1 grams,3713
protein,4 grams,3713
saturatedFat,4 grams,3713
sodium,140 milligrams,3713
sugar,10 grams,3713
calories,410 calories,3714
carbohydrate,69 grams,3714
fat,14 grams,3714
fiber,3 grams,3714
protein,9 grams,3714
saturatedFat,1 grams,3714
sodium,240 milligrams,3714
sugar,63 grams,3714
calories,660 calories,3715
carbohydrate,26 grams,3715
cholesterol,510 milligrams,3715
fat,60 grams,3715
protein,7 grams,3715
saturatedFat,36 grams,3715
sodium,105 milligrams,3715
sugar,20 grams,3715
calories,1130 calories,3716
carbohydrate,51 grams,3716
cholesterol,295 milligrams,3716
fat,71 grams,3716
fiber,10 grams,3716
protein,67 grams,3716
saturatedFat,29 grams,3716
sodium,1560 milligrams,3716
sugar,19 grams,3716
calories,90 calories,3717
carbohydrate,6 grams,3717
cholesterol,10 milligrams,3717
fat,5 grams,3717
fiber,1 grams,3717
protein,4 grams,3717
saturatedFat,2 grams,3717
sodium,400 milligrams,3717
sugar,2 grams,3717
calories,730 calories,3718
carbohydrate,41 grams,3718
cholesterol,325 milligrams,3718
fat,47 grams,3718
fiber,3 grams,3718
protein,36 grams,3718
saturatedFat,18 grams,3718
sodium,1690 milligrams,3718
sugar,3 grams,3718
,,3719
,,3720
calories,790 calories,3721
carbohydrate,25 grams,3721
cholesterol,155 milligrams,3721
fat,41 grams,3721
fiber,6 grams,3721
protein,45 grams,3721
saturatedFat,14 grams,3721
sodium,250 milligrams,3721
sugar,12 grams,3721
transFat,2.5 grams,3721
calories,650 calories,3722
carbohydrate,30 grams,3722
cholesterol,355 milligrams,3722
fat,57 grams,3722
protein,8 grams,3722
saturatedFat,34 grams,3722
sodium,110 milligrams,3722
sugar,25 grams,3722
calories,270 calories,3723
carbohydrate,32 grams,3723
cholesterol,130 milligrams,3723
fat,14 grams,3723
fiber,1 grams,3723
protein,6 grams,3723
saturatedFat,8 grams,3723
sodium,95 milligrams,3723
sugar,23 grams,3723
calories,60 calories,3724
carbohydrate,11 grams,3724
fat,2 grams,3724
fiber,1 grams,3724
protein,1 grams,3724
sodium,10 milligrams,3724
sugar,9 grams,3724
calories,660 calories,3725
carbohydrate,26 grams,3725
cholesterol,510 milligrams,3725
fat,60 grams,3725
protein,7 grams,3725
saturatedFat,36 grams,3725
sodium,140 milligrams,3725
sugar,20 grams,3725
calories,490 calories,3726
carbohydrate,37 grams,3726
cholesterol,285 milligrams,3726
fat,33 grams,3726
fiber,1 grams,3726
protein,12 grams,3726
saturatedFat,19 grams,3726
sodium,690 milligrams,3726
sugar,14 grams,3726
calories,1040 calories,3727
carbohydrate,29 grams,3727
cholesterol,345 milligrams,3727
fat,47 grams,3727
fiber,7 grams,3727
protein,103 grams,3727
saturatedFat,16 grams,3727
sodium,1130 milligrams,3727
sugar,8 grams,3727
calories,120 calories,3728
carbohydrate,23 grams,3728
fat,1 grams,3728
fiber,4 grams,3728
protein,5 grams,3728
sodium,300 milligrams,3728
calories,650 calories,3729
carbohydrate,30 grams,3729
cholesterol,270 milligrams,3729
fat,54 grams,3729
fiber,2 grams,3729
protein,13 grams,3729
saturatedFat,27 grams,3729
sodium,720 milligrams,3729
calories,680 calories,3730
carbohydrate,45 grams,3730
cholesterol,165 milligrams,3730
fat,53 grams,3730
fiber,5 grams,3730
protein,11 grams,3730
saturatedFat,29 grams,3730
sodium,1340 milligrams,3730
sugar,3 grams,3730
calories,1450 calories,3731
carbohydrate,157 grams,3731
cholesterol,110 milligrams,3731
fat,90 grams,3731
fiber,9 grams,3731
protein,21 grams,3731
saturatedFat,33 grams,3731
sodium,430 milligrams,3731
sugar,139 grams,3731
calories,20 calories,3732
carbohydrate,4 grams,3732
fat,0.5 grams,3732
saturatedFat,0.5 grams,3732
sodium,10 milligrams,3732
sugar,4 grams,3732
calories,110 calories,3733
carbohydrate,12 grams,3733
cholesterol,35 milligrams,3733
fat,6 grams,3733
protein,1 grams,3733
saturatedFat,4 grams,3733
sodium,25 milligrams,3733
sugar,7 grams,3733
calories,300 calories,3734
carbohydrate,23 grams,3734
fat,21 grams,3734
fiber,4 grams,3734
protein,6 grams,3734
saturatedFat,3 grams,3734
sodium,450 milligrams,3734
sugar,8 grams,3734
calories,370 calories,3735
carbohydrate,61 grams,3735
fat,13 grams,3735
fiber,3 grams,3735
protein,9 grams,3735
saturatedFat,1 grams,3735
sodium,55 milligrams,3735
sugar,56 grams,3735
calories,330 calories,3736
carbohydrate,32 grams,3736
cholesterol,245 milligrams,3736
fat,17 grams,3736
fiber,1 grams,3736
protein,12 grams,3736
saturatedFat,9 grams,3736
sodium,320 milligrams,3736
sugar,8 grams,3736
calories,330 calories,3737
carbohydrate,1 grams,3737
cholesterol,95 milligrams,3737
fat,22 grams,3737
protein,31 grams,3737
saturatedFat,8 grams,3737
sodium,630 milligrams,3737
calories,360 calories,3738
carbohydrate,46 grams,3738
cholesterol,145 milligrams,3738
fat,17 grams,3738
fiber,2 grams,3738
protein,6 grams,3738
saturatedFat,10 grams,3738
sodium,100 milligrams,3738
sugar,26 grams,3738
calories,710 calories,3739
carbohydrate,101 grams,3739
cholesterol,540 milligrams,3739
fat,16 grams,3739
fiber,2 grams,3739
protein,30 grams,3739
saturatedFat,5 grams,3739
sodium,470 milligrams,3739
sugar,47 grams,3739
calories,390 calories,3740
carbohydrate,40 grams,3740
cholesterol,180 milligrams,3740
fat,23 grams,3740
fiber,2 grams,3740
protein,6 grams,3740
saturatedFat,13 grams,3740
sodium,130 milligrams,3740
sugar,29 grams,3740
calories,260 calories,3741
carbohydrate,41 grams,3741
cholesterol,135 milligrams,3741
fat,7 grams,3741
fiber,2 grams,3741
protein,8 grams,3741
saturatedFat,3.5 grams,3741
sodium,170 milligrams,3741
sugar,29 grams,3741
calories,390 calories,3742
carbohydrate,25 grams,3742
cholesterol,275 milligrams,3742
fat,28 grams,3742
fiber,1 grams,3742
protein,10 grams,3742
saturatedFat,16 grams,3742
sodium,220 milligrams,3742
sugar,1 grams,3742
calories,610 calories,3743
carbohydrate,17 grams,3743
cholesterol,175 milligrams,3743
fat,38 grams,3743
fiber,3 grams,3743
protein,50 grams,3743
saturatedFat,10 grams,3743
sodium,850 milligrams,3743
sugar,9 grams,3743
calories,250 calories,3744
carbohydrate,37 grams,3744
cholesterol,15 milligrams,3744
fat,7 grams,3744
fiber,4 grams,3744
protein,6 grams,3744
saturatedFat,4 grams,3744
sodium,880 milligrams,3744
sugar,8 grams,3744
calories,45 calories,3745
carbohydrate,7 grams,3745
fat,2 grams,3745
protein,1 grams,3745
sodium,5 milligrams,3745
sugar,6 grams,3745
calories,200 calories,3746
carbohydrate,8 grams,3746
cholesterol,40 milligrams,3746
fat,14 grams,3746
protein,11 grams,3746
saturatedFat,9 grams,3746
sodium,450 milligrams,3746
sugar,1 grams,3746
calories,490 calories,3747
carbohydrate,19 grams,3747
cholesterol,150 milligrams,3747
fat,47 grams,3747
fiber,2 grams,3747
protein,1 grams,3747
saturatedFat,29 grams,3747
sodium,340 milligrams,3747
sugar,16 grams,3747
calories,240 calories,3748
carbohydrate,8 grams,3748
fat,23 grams,3748
fiber,3 grams,3748
protein,3 grams,3748
saturatedFat,2.5 grams,3748
sodium,600 milligrams,3748
sugar,1 grams,3748
calories,890 calories,3749
carbohydrate,47 grams,3749
cholesterol,405 milligrams,3749
fat,64 grams,3749
fiber,3 grams,3749
protein,33 grams,3749
saturatedFat,34 grams,3749
sodium,1600 milligrams,3749
sugar,6 grams,3749
calories,360 calories,3750
carbohydrate,33 grams,3750
cholesterol,250 milligrams,3750
fat,19 grams,3750
fiber,1 grams,3750
protein,14 grams,3750
saturatedFat,10 grams,3750
sodium,370 milligrams,3750
sugar,9 grams,3750
calories,920 calories,3751
carbohydrate,66 grams,3751
cholesterol,330 milligrams,3751
fat,60 grams,3751
fiber,2 grams,3751
protein,28 grams,3751
saturatedFat,26 grams,3751
sodium,810 milligrams,3751
sugar,1 grams,3751
calories,600 calories,3752
carbohydrate,31 grams,3752
cholesterol,470 milligrams,3752
fat,51 grams,3752
protein,8 grams,3752
saturatedFat,30 grams,3752
sodium,80 milligrams,3752
sugar,27 grams,3752
calories,220 calories,3753
carbohydrate,9 grams,3753
cholesterol,60 milligrams,3753
fat,18 grams,3753
fiber,2 grams,3753
protein,4 grams,3753
saturatedFat,11 grams,3753
sodium,150 milligrams,3753
sugar,4 grams,3753
calories,520 calories,3754
carbohydrate,52 grams,3754
cholesterol,70 milligrams,3754
fat,22 grams,3754
fiber,9 grams,3754
protein,18 grams,3754
saturatedFat,13 grams,3754
sodium,810 milligrams,3754
sugar,26 grams,3754
calories,430 calories,3755
carbohydrate,32 grams,3755
cholesterol,210 milligrams,3755
fat,29 grams,3755
protein,10 grams,3755
saturatedFat,17 grams,3755
sodium,180 milligrams,3755
sugar,18 grams,3755
calories,60 calories,3756
carbohydrate,9 grams,3756
cholesterol,5 milligrams,3756
fat,3 grams,3756
protein,1 grams,3756
saturatedFat,1 grams,3756
sodium,20 milligrams,3756
sugar,8 grams,3756
calories,480 calories,3757
carbohydrate,29 grams,3757
cholesterol,340 milligrams,3757
fat,40 grams,3757
protein,5 grams,3757
saturatedFat,24 grams,3757
sodium,170 milligrams,3757
sugar,25 grams,3757
calories,470 calories,3758
carbohydrate,2 grams,3758
cholesterol,190 milligrams,3758
fat,23 grams,3758
protein,62 grams,3758
saturatedFat,11 grams,3758
sodium,550 milligrams,3758
calories,80 calories,3759
carbohydrate,9 grams,3759
cholesterol,35 milligrams,3759
fat,4.5 grams,3759
protein,1 grams,3759
saturatedFat,2.5 grams,3759
sodium,25 milligrams,3759
sugar,5 grams,3759
calories,110 calories,3760
carbohydrate,16 grams,3760
cholesterol,40 milligrams,3760
fat,2 grams,3760
fiber,1 grams,3760
protein,5 grams,3760
saturatedFat,1 grams,3760
